,Metabolites,Concentration,Group
1039,Lactate,1014,0
1040,Lactate,1015,0
1041,Lactate,1016,0
1042,Lactate,1017,0
1043,Lactate,1018,0
1044,Lactate,1019,0
1045,Lactate,1020,0
1046,Lactate,1021,0
1047,Lactate,1022,0
1048,Lactate,1023,0
1049,Lactate,1024,0
1050,Lactate,1025,0
1051,Lactate,1026,0
1052,Lactate,1027,0
1053,Lactate,1028,0
1054,Lactate,1029,0
1055,Lactate,1030,0
1056,Lactate,1031,0
1057,Lactate,1032,0
1058,Lactate,1033,0
1059,Lactate,1034,0
1060,Lactate,1035,0
1061,Lactate,1036,0
1062,Lactate,1037,0
1063,Lactate,1038,0
1064,Lactate,1039,0
1065,Lactate,1040,0
1066,Lactate,1041,0
1067,Lactate,1042,0
1068,Lactate,1043,0
1069,Lactate,1044,0
1070,Lactate,1045,0
1071,Lactate,1046,0
1072,Lactate,1047,0
1073,Lactate,1048,0
1074,Lactate,1049,0
1075,Lactate,1050,0
1076,Lactate,1051,0
1077,Lactate,1052,0
1078,Lactate,1053,0
1079,Lactate,1054,0
1080,Lactate,1055,0
1081,Lactate,1056,0
1082,Lactate,1057,0
1083,Lactate,1058,0
1084,Lactate,1059,0
1085,Lactate,1060,0
1086,Lactate,1061,0
1087,Lactate,1062,0
1088,Lactate,1063,0
1089,Lactate,1064,0
1090,Lactate,1065,0
1091,Lactate,1066,0
1092,Lactate,1067,0
1093,Lactate,1068,0
1094,Lactate,1069,0
1095,Lactate,1070,0
1096,Lactate,1071,0
1097,Lactate,1072,0
1098,Lactate,1073,0
1099,Lactate,1074,0
1100,Lactate,1075,0
1101,Lactate,1076,0
1102,Lactate,1077,0
1103,Lactate,1078,0
1104,Lactate,1079,0
1105,Lactate,1080,0
1106,Lactate,1081,0
1107,Lactate,1082,0
1108,Lactate,1083,0
1109,Lactate,1084,0
1110,Lactate,1085,0
1111,Lactate,1086,0
1112,Lactate,1087,0
1113,Lactate,1088,0
1114,Lactate,1089,0
1115,Lactate,1090,0
1116,Lactate,1091,0
1117,Lactate,1092,0
1118,Lactate,1093,0
1119,Lactate,1094,0
1120,Lactate,1095,0
1121,Lactate,1096,0
1122,Lactate,1097,0
1123,Lactate,1098,0
1124,Lactate,1099,0
1125,Lactate,1100,0
1126,Lactate,1101,0
1127,Lactate,1102,0
1128,Lactate,1103,0
1129,Lactate,1104,0
1130,Lactate,1105,0
1131,Lactate,1106,0
1132,Lactate,1107,0
1133,Lactate,1108,0
1134,Lactate,1109,0
1135,Lactate,1110,0
1136,Lactate,1111,0
1137,Lactate,1112,0
1138,Lactate,1113,0
1139,Lactate,1114,0
1140,Lactate,1115,0
1141,Lactate,1116,0
1142,Lactate,1117,0
1143,Lactate,1118,0
1144,Lactate,1119,0
1145,Lactate,1120,0
1146,Lactate,1121,0
1147,Lactate,1122,0
1148,Lactate,1123,0
1149,Lactate,1124,0
1150,Lactate,1125,0
1151,Lactate,1126,0
1152,Lactate,1127,0
1153,Lactate,1128,0
1154,Lactate,1129,0
1155,Lactate,1130,0
1156,Lactate,1131,0
1157,Lactate,1132,0
1158,Lactate,1133,0
1159,Lactate,1134,0
1160,Lactate,1135,0
1161,Lactate,1136,0
1162,Lactate,1137,0
1163,Lactate,1138,0
1164,Lactate,1139,0
1165,Lactate,1140,0
1166,Lactate,1141,0
1167,Lactate,1142,0
1168,Lactate,1143,0
1169,Lactate,1144,0
1170,Lactate,1145,0
1171,Lactate,1146,0
1172,Lactate,1147,0
1173,Lactate,1148,0
1174,Lactate,1149,0
1175,Lactate,1150,0
1176,Lactate,1151,0
1177,Lactate,1152,0
1178,Lactate,1153,0
1179,Lactate,1154,0
1180,Lactate,1155,0
1181,Lactate,1156,0
1182,Lactate,1157,0
1183,Lactate,1158,0
1184,Lactate,1159,0
1185,Lactate,1160,0
1186,Lactate,1161,0
1187,Lactate,1162,0
1188,Lactate,1163,0
1189,Lactate,1164,0
1190,Lactate,1165,0
1191,Lactate,1166,0
1192,Lactate,1167,0
1193,Lactate,1168,0
1194,Lactate,1169,0
1195,Lactate,1170,0
1196,Lactate,1171,0
1197,Lactate,1172,0
1198,Lactate,1173,0
1199,Lactate,1174,0
1200,Lactate,1175,0
1201,Lactate,1176,0
1202,Lactate,1177,0
1203,Lactate,1178,0
1204,Lactate,1179,0
1205,Lactate,1180,0
1206,Lactate,1181,0
1207,Lactate,1182,0
1208,Lactate,1183,0
1209,Lactate,1184,0
1210,Lactate,1185,0
1211,Lactate,1186,0
1212,Lactate,1187,0
1213,Lactate,1188,0
1214,Lactate,1189,0
1215,Mannose,6,0
1216,Mannose,7,0
1217,Mannose,8,0
1218,Methanol,94,0
1219,Methanol,95,0
1220,Methanol,96,0
1221,Methanol,97,0
1222,Methanol,98,0
1223,Methanol,99,0
1224,Methanol,100,0
1225,Methanol,101,0
1226,Methanol,102,0
1227,Methanol,103,0
1228,Methanol,104,0
1229,Methanol,105,0
1230,Methanol,106,0
1231,Methanol,107,0
1232,Methanol,108,0
1233,Methanol,109,0
1234,Methanol,110,0
1235,Methanol,111,0
1236,Methanol,112,0
1237,Methanol,113,0
1238,Methanol,114,0
1239,Methylamine,3,0
1240,Methylguanidine,5,0
1241,N.N.Dimethylglycine,5,0
1242,N.Phenylacetylglycine,9,0
1243,N.Phenylacetylglycine,10,0
1244,N.Phenylacetylglycine,11,0
1245,O.Phosphocholine,2,0
1246,Propylene.glycol,322,0
1247,Propylene.glycol,323,0
1248,Propylene.glycol,324,0
1249,Propylene.glycol,325,0
1250,Propylene.glycol,326,0
1251,Propylene.glycol,327,0
1252,Propylene.glycol,328,0
1253,Propylene.glycol,329,0
1254,Propylene.glycol,330,0
1255,Propylene.glycol,331,0
1256,Propylene.glycol,332,0
1257,Propylene.glycol,333,0
1258,Propylene.glycol,334,0
1259,Propylene.glycol,335,0
1260,Propylene.glycol,336,0
1261,Propylene.glycol,337,0
1262,Propylene.glycol,338,0
1263,Propylene.glycol,339,0
1264,Propylene.glycol,340,0
1265,Propylene.glycol,341,0
1266,Propylene.glycol,342,0
1267,Propylene.glycol,343,0
1268,Propylene.glycol,344,0
1269,Propylene.glycol,345,0
1270,Propylene.glycol,346,0
1271,Propylene.glycol,347,0
1272,Propylene.glycol,348,0
1273,Propylene.glycol,349,0
1274,Propylene.glycol,350,0
1275,Propylene.glycol,351,0
1276,Propylene.glycol,352,0
1277,Propylene.glycol,353,0
1278,Propylene.glycol,354,0
1279,Propylene.glycol,355,0
1280,Propylene.glycol,356,0
1281,Propylene.glycol,357,0
1282,Propylene.glycol,358,0
1283,Propylene.glycol,359,0
1284,Propylene.glycol,360,0
1285,Propylene.glycol,361,0
1286,Propylene.glycol,362,0
1287,Propylene.glycol,363,0
1288,Propylene.glycol,364,0
1289,Propylene.glycol,365,0
1290,Propylene.glycol,366,0
1291,Propylene.glycol,367,0
1292,Propylene.glycol,368,0
1293,Propylene.glycol,369,0
1294,Propylene.glycol,370,0
1295,Propylene.glycol,371,0
1296,Propylene.glycol,372,0
1297,Propylene.glycol,373,0
1298,Propylene.glycol,374,0
1299,Propylene.glycol,375,0
1300,Propylene.glycol,376,0
1301,Propylene.glycol,377,0
1302,Propylene.glycol,378,0
1303,Propylene.glycol,379,0
1304,Propylene.glycol,380,0
1305,Propylene.glycol,381,0
1306,Propylene.glycol,382,0
1307,Propylene.glycol,383,0
1308,Propylene.glycol,384,0
1309,Propylene.glycol,385,0
1310,Propylene.glycol,386,0
1311,Propylene.glycol,387,0
1312,Propylene.glycol,388,0
1313,Propylene.glycol,389,0
1314,Propylene.glycol,390,0
1315,Propylene.glycol,391,0
1316,Propylene.glycol,392,0
1317,Propylene.glycol,393,0
1318,Propylene.glycol,394,0
1319,Pyruvate,41,0
1320,Pyruvate,42,0
1321,Pyruvate,43,0
1322,Pyruvate,44,0
1323,Pyruvate,45,0
1324,Pyruvate,46,0
1325,Pyruvate,47,0
1326,Pyruvate,48,0
1327,Pyruvate,49,0
1328,Succinate,3,0
1329,Taurine,428,0
1330,Taurine,429,0
1331,Taurine,430,0
1332,Taurine,431,0
1333,Taurine,432,0
1334,Taurine,433,0
1335,Taurine,434,0
1336,Taurine,435,0
1337,Taurine,436,0
1338,Taurine,437,0
1339,Taurine,438,0
1340,Taurine,439,0
1341,Taurine,440,0
1342,Taurine,441,0
1343,Taurine,442,0
1344,Taurine,443,0
1345,Taurine,444,0
1346,Taurine,445,0
1347,Taurine,446,0
1348,Taurine,447,0
1349,Taurine,448,0
1350,Taurine,449,0
1351,Taurine,450,0
1352,Taurine,451,0
1353,Taurine,452,0
1354,Taurine,453,0
1355,Taurine,454,0
1356,Taurine,455,0
1357,Taurine,456,0
1358,Taurine,457,0
1359,Taurine,458,0
1360,Taurine,459,0
1361,Taurine,460,0
1362,Taurine,461,0
1363,Taurine,462,0
1364,Taurine,463,0
1365,Taurine,464,0
1366,Taurine,465,0
1367,Taurine,466,0
1368,Taurine,467,0
1369,Taurine,468,0
1370,Taurine,469,0
1371,Taurine,470,0
1372,Taurine,471,0
1373,Taurine,472,0
1374,Taurine,473,0
1375,Taurine,474,0
1376,Taurine,475,0
1377,Taurine,476,0
1378,Taurine,477,0
1379,Taurine,478,0
1380,Taurine,479,0
1381,Taurine,480,0
1382,Taurine,481,0
1383,Taurine,482,0
1384,Taurine,483,0
1385,Taurine,484,0
1386,Taurine,485,0
1387,Taurine,486,0
1388,Taurine,487,0
1389,Taurine,488,0
1390,Taurine,489,0
1391,Taurine,490,0
1392,Taurine,491,0
1393,Taurine,492,0
1394,Taurine,493,0
1395,Taurine,494,0
1396,Taurine,495,0
1397,Taurine,496,0
1398,Taurine,497,0
1399,Taurine,498,0
1400,Taurine,499,0
1401,Taurine,500,0
1402,Taurine,501,0
1403,Taurine,502,0
1404,Taurine,503,0
1405,Taurine,504,0
1406,Taurine,505,0
1407,Taurine,506,0
1408,Taurine,507,0
1409,Taurine,508,0
1410,Taurine,509,0
1411,Taurine,510,0
1412,Taurine,511,0
1413,Taurine,512,0
1414,Taurine,513,0
1415,Taurine,514,0
1416,Taurine,515,0
1417,Taurine,516,0
1418,Taurine,517,0
1419,Taurine,518,0
1420,Taurine,519,0
1421,Taurine,520,0
1422,Taurine,521,0
1423,Taurine,522,0
1424,Taurine,523,0
1425,Taurine,524,0
1426,Threonine,14,0
1427,Threonine,15,0
1428,Threonine,16,0
1429,Threonine,17,0
1430,Threonine,18,0
1431,Trigonelline,0,0
1432,Trimethylamine,70,0
1433,Trimethylamine,71,0
1434,Trimethylamine,72,0
1435,Trimethylamine,73,0
1436,Trimethylamine,74,0
1437,Trimethylamine,75,0
1438,Trimethylamine,76,0
1439,Trimethylamine,77,0
1440,Trimethylamine,78,0
1441,Trimethylamine,79,0
1442,Trimethylamine,80,0
1443,Trimethylamine,81,0
1444,Trimethylamine,82,0
1445,Trimethylamine,83,0
1446,Trimethylamine,84,0
1447,Trimethylamine,85,0
1448,Trimethylamine,86,0
1449,Tryptophan,12,0
1450,Tryptophan,13,0
1451,Tryptophan,14,0
1452,Tyramine,25,0
1453,Tyramine,26,0
1454,Tyramine,27,0
1455,Tyramine,28,0
1456,Tyramine,29,0
1457,Tyramine,30,0
1458,Tyramine,31,0
1459,Urea,2468,0
1460,Urea,2469,0
1461,Urea,2470,0
1462,Urea,2471,0
1463,Urea,2472,0
1464,Urea,2473,0
1465,Urea,2474,0
1466,Urea,2475,0
1467,Urea,2476,0
1468,Urea,2477,0
1469,Urea,2478,0
1470,Urea,2479,0
1471,Urea,2480,0
1472,Urea,2481,0
1473,Urea,2482,0
1474,Urea,2483,0
1475,Urea,2484,0
1476,Urea,2485,0
1477,Urea,2486,0
1478,Urea,2487,0
1479,Urea,2488,0
1480,Urea,2489,0
1481,Urea,2490,0
1482,Urea,2491,0
1483,Urea,2492,0
1484,Urea,2493,0
1485,Urea,2494,0
1486,Urea,2495,0
1487,Urea,2496,0
1488,Urea,2497,0
1489,Urea,2498,0
1490,Urea,2499,0
1491,Urea,2500,0
1492,Urea,2501,0
1493,Urea,2502,0
1494,Urea,2503,0
1495,Urea,2504,0
1496,Urea,2505,0
1497,Urea,2506,0
1498,Urea,2507,0
1499,Urea,2508,0
1500,Urea,2509,0
1501,Urea,2510,0
1502,Urea,2511,0
1503,Urea,2512,0
1504,Urea,2513,0
1505,Urea,2514,0
1506,Urea,2515,0
1507,Urea,2516,0
1508,Urea,2517,0
1509,Urea,2518,0
1510,Urea,2519,0
1511,Urea,2520,0
1512,Urea,2521,0
1513,Urea,2522,0
1514,Urea,2523,0
1515,Urea,2524,0
1516,Urea,2525,0
1517,Urea,2526,0
1518,Urea,2527,0
1519,Urea,2528,0
1520,Urea,2529,0
1521,Urea,2530,0
1522,Urea,2531,0
1523,Urea,2532,0
1524,Urea,2533,0
1525,Urea,2534,0
1526,Urea,2535,0
1527,Urea,2536,0
1528,Urea,2537,0
1529,Urea,2538,0
1530,Urea,2539,0
1531,Urea,2540,0
1532,Urea,2541,0
1533,Urea,2542,0
1534,Urea,2543,0
1535,Urea,2544,0
1536,Urea,2545,0
1537,Urea,2546,0
1538,Urea,2547,0
1539,Urea,2548,0
1540,Urea,2549,0
1541,Urea,2550,0
1542,Urea,2551,0
1543,Urea,2552,0
1544,Urea,2553,0
1545,Urea,2554,0
1546,Urea,2555,0
1547,Urea,2556,0
1548,Urea,2557,0
1549,Urea,2558,0
1550,Urea,2559,0
1551,Urea,2560,0
1552,Urea,2561,0
1553,Urea,2562,0
1554,Urea,2563,0
1555,Urea,2564,0
1556,Urea,2565,0
1557,Urea,2566,0
1558,Urea,2567,0
1559,Urea,2568,0
1560,Urea,2569,0
1561,Urea,2570,0
1562,Urea,2571,0
1563,Urea,2572,0
1564,Urea,2573,0
1565,Urea,2574,0
1566,Urea,2575,0
1567,Urea,2576,0
1568,Urea,2577,0
1569,Urea,2578,0
1570,Urea,2579,0
1571,Urea,2580,0
1572,Urea,2581,0
1573,Urea,2582,0
1574,Urea,2583,0
1575,Urea,2584,0
1576,Urea,2585,0
1577,Urea,2586,0
1578,Urea,2587,0
1579,Urea,2588,0
1580,Urea,2589,0
1581,Urea,2590,0
1582,Urea,2591,0
1583,Urea,2592,0
1584,Urea,2593,0
1585,Urea,2594,0
1586,Urea,2595,0
1587,Urea,2596,0
1588,Urea,2597,0
1589,Urea,2598,0
1590,Urea,2599,0
1591,Urea,2600,0
1592,Urea,2601,0
1593,Urea,2602,0
1594,Urea,2603,0
1595,Urea,2604,0
1596,Urea,2605,0
1597,Urea,2606,0
1598,Urea,2607,0
1599,Urea,2608,0
1600,Urea,2609,0
1601,Urea,2610,0
1602,Urea,2611,0
1603,Urea,2612,0
1604,Urea,2613,0
1605,Urea,2614,0
1606,Urea,2615,0
1607,Urea,2616,0
1608,Urea,2617,0
1609,Urea,2618,0
1610,Urea,2619,0
1611,Urea,2620,0
1612,Urea,2621,0
1613,Urea,2622,0
1614,Urea,2623,0
1615,Urea,2624,0
1616,Urea,2625,0
1617,Urea,2626,0
1618,Urea,2627,0
1619,Urea,2628,0
1620,Urea,2629,0
1621,Urea,2630,0
1622,Urea,2631,0
1623,Urea,2632,0
1624,Urea,2633,0
1625,Urea,2634,0
1626,Urea,2635,0
1627,Urea,2636,0
1628,Urea,2637,0
1629,Urea,2638,0
1630,Urea,2639,0
1631,Urea,2640,0
1632,Urea,2641,0
1633,Urea,2642,0
1634,Urea,2643,0
1635,Urea,2644,0
1636,Urea,2645,0
1637,Urea,2646,0
1638,Urea,2647,0
1639,Urea,2648,0
1640,Urea,2649,0
1641,Urea,2650,0
1642,Urea,2651,0
1643,Urea,2652,0
1644,Urea,2653,0
1645,Urea,2654,0
1646,Urea,2655,0
1647,Urea,2656,0
1648,Urea,2657,0
1649,Urea,2658,0
1650,Urea,2659,0
1651,Urea,2660,0
1652,Urea,2661,0
1653,Urea,2662,0
1654,Urea,2663,0
1655,Urea,2664,0
1656,Urea,2665,0
1657,Urea,2666,0
1658,Urea,2667,0
1659,Urea,2668,0
1660,Urea,2669,0
1661,Urea,2670,0
1662,Urea,2671,0
1663,Urea,2672,0
1664,Urea,2673,0
1665,Urea,2674,0
1666,Urea,2675,0
1667,Urea,2676,0
1668,Urea,2677,0
1669,Urea,2678,0
1670,Urea,2679,0
1671,Urea,2680,0
1672,Urea,2681,0
1673,Urea,2682,0
1674,Urea,2683,0
1675,Urea,2684,0
1676,Urea,2685,0
1677,Urea,2686,0
1678,Urea,2687,0
1679,Urea,2688,0
1680,Urea,2689,0
1681,Urea,2690,0
1682,Urea,2691,0
1683,Urea,2692,0
1684,Urea,2693,0
1685,Urea,2694,0
1686,Urea,2695,0
1687,Urea,2696,0
1688,Urea,2697,0
1689,Urea,2698,0
1690,Urea,2699,0
1691,Urea,2700,0
1692,Urea,2701,0
1693,Urea,2702,0
1694,Urea,2703,0
1695,Urea,2704,0
1696,Urea,2705,0
1697,Urea,2706,0
1698,Urea,2707,0
1699,Urea,2708,0
1700,Urea,2709,0
1701,Urea,2710,0
1702,Urea,2711,0
1703,Urea,2712,0
1704,Urea,2713,0
1705,Urea,2714,0
1706,Urea,2715,0
1707,Urea,2716,0
1708,Urea,2717,0
1709,Urea,2718,0
1710,Urea,2719,0
1711,Urea,2720,0
1712,Urea,2721,0
1713,Urea,2722,0
1714,Urea,2723,0
1715,Urea,2724,0
1716,Urea,2725,0
1717,Urea,2726,0
1718,Urea,2727,0
1719,Urea,2728,0
1720,Urea,2729,0
1721,Urea,2730,0
1722,Urea,2731,0
1723,Urea,2732,0
1724,Urea,2733,0
1725,Urea,2734,0
1726,Urea,2735,0
1727,Urea,2736,0
1728,Urea,2737,0
1729,Urea,2738,0
1730,Urea,2739,0
1731,Urea,2740,0
1732,Urea,2741,0
1733,Urea,2742,0
1734,Urea,2743,0
1735,Urea,2744,0
1736,Urea,2745,0
1737,Urea,2746,0
1738,Urea,2747,0
1739,Urea,2748,0
1740,Urea,2749,0
1741,Urea,2750,0
1742,Urea,2751,0
1743,Urea,2752,0
1744,Urea,2753,0
1745,Urea,2754,0
1746,Urea,2755,0
1747,Urea,2756,0
1748,Urea,2757,0
1749,Urea,2758,0
1750,Urea,2759,0
1751,Urea,2760,0
1752,Urea,2761,0
1753,Urea,2762,0
1754,Urea,2763,0
1755,Urea,2764,0
1756,Urea,2765,0
1757,Urea,2766,0
1758,Urea,2767,0
1759,Urea,2768,0
1760,Urea,2769,0
1761,Urea,2770,0
1762,Urea,2771,0
1763,Urea,2772,0
1764,Urea,2773,0
1765,Urea,2774,0
1766,Urea,2775,0
1767,Urea,2776,0
1768,Urea,2777,0
1769,Urea,2778,0
1770,Urea,2779,0
1771,Urea,2780,0
1772,Urea,2781,0
1773,Urea,2782,0
1774,Urea,2783,0
1775,Urea,2784,0
1776,Urea,2785,0
1777,Urea,2786,0
1778,Urea,2787,0
1779,Urea,2788,0
1780,Urea,2789,0
1781,Urea,2790,0
1782,Urea,2791,0
1783,Urea,2792,0
1784,Urea,2793,0
1785,Urea,2794,0
1786,Urea,2795,0
1787,Urea,2796,0
1788,Urea,2797,0
1789,Urea,2798,0
1790,Urea,2799,0
1791,Urea,2800,0
1792,Urea,2801,0
1793,Urea,2802,0
1794,Urea,2803,0
1795,Urea,2804,0
1796,Urea,2805,0
1797,Urea,2806,0
1798,Urea,2807,0
1799,Urea,2808,0
1800,Urea,2809,0
1801,Urea,2810,0
1802,Urea,2811,0
1803,Urea,2812,0
1804,Urea,2813,0
1805,Urea,2814,0
1806,Urea,2815,0
1807,Urea,2816,0
1808,Urea,2817,0
1809,Urea,2818,0
1810,Urea,2819,0
1811,Urea,2820,0
1812,Urea,2821,0
1813,Urea,2822,0
1814,Urea,2823,0
1815,Urea,2824,0
1816,Urea,2825,0
1817,Urea,2826,0
1818,Urea,2827,0
1819,Urea,2828,0
1820,Urea,2829,0
1821,Urea,2830,0
1822,Urea,2831,0
1823,Urea,2832,0
1824,Urea,2833,0
1825,Urea,2834,0
1826,Urea,2835,0
1827,Urea,2836,0
1828,Urea,2837,0
1829,Urea,2838,0
1830,Urea,2839,0
1831,Urea,2840,0
1832,Urea,2841,0
1833,Urea,2842,0
1834,Urea,2843,0
1835,Urea,2844,0
1836,Urea,2845,0
1837,Urea,2846,0
1838,Urea,2847,0
1839,Urea,2848,0
1840,Urea,2849,0
1841,Urea,2850,0
1842,Urea,2851,0
1843,Urea,2852,0
1844,Urea,2853,0
1845,Urea,2854,0
1846,Urea,2855,0
1847,Urea,2856,0
1848,Urea,2857,0
1849,Urea,2858,0
1850,Urea,2859,0
1851,Urea,2860,0
1852,Urea,2861,0
1853,Urea,2862,0
1854,Urea,2863,0
1855,Urea,2864,0
1856,Urea,2865,0
1857,Urea,2866,0
1858,Urea,2867,0
1859,Urea,2868,0
1860,Urea,2869,0
1861,Urea,2870,0
1862,Urea,2871,0
1863,Urea,2872,0
1864,Urea,2873,0
1865,Urea,2874,0
1866,Urea,2875,0
1867,Urea,2876,0
1868,Urea,2877,0
1869,Urea,2878,0
1870,Urea,2879,0
1871,Urea,2880,0
1872,Urea,2881,0
1873,Urea,2882,0
1874,Urea,2883,0
1875,Urea,2884,0
1876,Urea,2885,0
1877,Urea,2886,0
1878,Urea,2887,0
1879,Urea,2888,0
1880,Urea,2889,0
1881,Urea,2890,0
1882,Urea,2891,0
1883,Urea,2892,0
1884,Urea,2893,0
1885,Urea,2894,0
1886,Urea,2895,0
1887,Urea,2896,0
1888,Urea,2897,0
1889,Urea,2898,0
1890,Urea,2899,0
1891,Urea,2900,0
1892,Urea,2901,0
1893,Urea,2902,0
1894,Urea,2903,0
1895,Urea,2904,0
1896,Urea,2905,0
1897,Urea,2906,0
1898,Urea,2907,0
1899,Urea,2908,0
1900,Urea,2909,0
1901,Urea,2910,0
1902,Urea,2911,0
1903,Urea,2912,0
1904,Urea,2913,0
1905,Urea,2914,0
1906,Urea,2915,0
1907,Urea,2916,0
1908,Urea,2917,0
1909,Urea,2918,0
1910,Urea,2919,0
1911,Urea,2920,0
1912,Urea,2921,0
1913,Urea,2922,0
1914,Urea,2923,0
1915,Urea,2924,0
1916,Urea,2925,0
1917,Urea,2926,0
1918,Urea,2927,0
1919,Urea,2928,0
1920,Urea,2929,0
1921,Urea,2930,0
1922,Urea,2931,0
1923,Urea,2932,0
1924,Urea,2933,0
1925,Urea,2934,0
1926,Urea,2935,0
1927,Urea,2936,0
1928,Urea,2937,0
1929,Urea,2938,0
1930,Urea,2939,0
1931,Urea,2940,0
1932,Urea,2941,0
1933,Urea,2942,0
1934,Urea,2943,0
1935,Urea,2944,0
1936,Urea,2945,0
1937,Urea,2946,0
1938,Urea,2947,0
1939,Urea,2948,0
1940,Urea,2949,0
1941,Urea,2950,0
1942,Urea,2951,0
1943,Urea,2952,0
1944,Urea,2953,0
1945,Urea,2954,0
1946,Urea,2955,0
1947,Urea,2956,0
1948,Urea,2957,0
1949,Urea,2958,0
1950,Urea,2959,0
1951,Urea,2960,0
1952,Urea,2961,0
1953,Urea,2962,0
1954,Urea,2963,0
1955,Urea,2964,0
1956,Urea,2965,0
1957,Urea,2966,0
1958,Urea,2967,0
1959,Urea,2968,0
1960,Urea,2969,0
1961,Urea,2970,0
1962,Urea,2971,0
1963,Urea,2972,0
1964,Urea,2973,0
1965,Urea,2974,0
1966,Urea,2975,0
1967,Urea,2976,0
1968,Urea,2977,0
1969,Urea,2978,0
1970,Urea,2979,0
1971,Urea,2980,0
1972,Urea,2981,0
1973,Urea,2982,0
1974,Urea,2983,0
1975,Urea,2984,0
1976,Urea,2985,0
1977,Urea,2986,0
1978,Urea,2987,0
1979,Urea,2988,0
1980,Urea,2989,0
1981,Urea,2990,0
1982,Urea,2991,0
1983,Urea,2992,0
1984,Urea,2993,0
1985,Urea,2994,0
1986,Urea,2995,0
1987,Urea,2996,0
1988,Urea,2997,0
1989,Urea,2998,0
1990,Urea,2999,0
1991,Urea,3000,0
1992,Urea,3001,0
1993,Urea,3002,0
1994,Urea,3003,0
1995,Urea,3004,0
1996,Urea,3005,0
1997,Urea,3006,0
1998,Urea,3007,0
1999,Urea,3008,0
2000,Urea,3009,0
2001,Urea,3010,0
2002,Urea,3011,0
2003,Urea,3012,0
2004,Urea,3013,0
2005,Urea,3014,0
2006,Urea,3015,0
2007,Urea,3016,0
2008,Valine,6,0
2009,Valine,7,0
2010,Valine,8,0
2011,Xylose,2,0
2012,cis.Aconitate,22,0
2013,cis.Aconitate,23,0
2014,cis.Aconitate,24,0
2015,cis.Aconitate,25,0
2016,cis.Aconitate,26,0
2017,myo.Inositol,2,0
2018,sn.Glycero.3.phosphocholine,12,0
2019,sn.Glycero.3.phosphocholine,13,0
2020,sn.Glycero.3.phosphocholine,14,0
2021,trans.Aconitate,3,0
2022,pi.Methylhistidine,65,0
2023,pi.Methylhistidine,66,0
2024,pi.Methylhistidine,67,0
2025,pi.Methylhistidine,68,0
2026,pi.Methylhistidine,69,0
2027,pi.Methylhistidine,70,0
2028,pi.Methylhistidine,71,0
2029,pi.Methylhistidine,72,0
2030,pi.Methylhistidine,73,0
2031,pi.Methylhistidine,74,0
2032,pi.Methylhistidine,75,0
2033,pi.Methylhistidine,76,0
2034,pi.Methylhistidine,77,0
2035,pi.Methylhistidine,78,0
2036,pi.Methylhistidine,79,0
2037,X1.Methylnicotinamide,52,1
2038,X1.Methylnicotinamide,53,1
2039,X1.Methylnicotinamide,54,1
2040,X1.Methylnicotinamide,55,1
2041,X1.Methylnicotinamide,56,1
2042,X1.Methylnicotinamide,57,1
2043,X1.Methylnicotinamide,58,1
2044,X1.Methylnicotinamide,59,1
2045,X1.Methylnicotinamide,60,1
2046,X1.Methylnicotinamide,61,1
2047,X1.Methylnicotinamide,62,1
2048,X1.Methylnicotinamide,63,1
2049,X1.Methylnicotinamide,64,1
2050,X2.Hydroxybutyrate,103,1
2051,X2.Hydroxybutyrate,104,1
2052,X2.Hydroxybutyrate,105,1
2053,X2.Hydroxybutyrate,106,1
2054,X2.Hydroxybutyrate,107,1
2055,X2.Hydroxybutyrate,108,1
2056,X2.Hydroxybutyrate,109,1
2057,X2.Hydroxybutyrate,110,1
2058,X2.Hydroxybutyrate,111,1
2059,X2.Hydroxybutyrate,112,1
2060,X2.Hydroxybutyrate,113,1
2061,X2.Hydroxybutyrate,114,1
2062,X2.Hydroxybutyrate,115,1
2063,X2.Hydroxybutyrate,116,1
2064,X2.Hydroxybutyrate,117,1
2065,X2.Hydroxybutyrate,118,1
2066,X2.Hydroxybutyrate,119,1
2067,X2.Hydroxybutyrate,120,1
2068,X2.Hydroxybutyrate,121,1
2069,X2.Hydroxybutyrate,122,1
2070,X2.Hydroxybutyrate,123,1
2071,X2.Hydroxybutyrate,124,1
2072,X2.Hydroxybutyrate,125,1
2073,X2.Hydroxyisobutyrate,22,1
2074,X2.Hydroxyisobutyrate,23,1
2075,X2.Hydroxyisobutyrate,24,1
2076,X2.Hydroxyisobutyrate,25,1
2077,X2.Hydroxyisobutyrate,26,1
2078,X2.Oxoisocaproate,4,1
2079,X2.Phenylpropionate,9,1
2080,X2.Phenylpropionate,10,1
2081,X2.Phenylpropionate,11,1
2082,X3.Hydroxyisovalerate,13,1
2083,X3.Hydroxyisovalerate,14,1
2084,X3.Hydroxyisovalerate,15,1
2085,X3.Indoxylsulfate,85,1
2086,X3.Indoxylsulfate,86,1
2087,X3.Indoxylsulfate,87,1
2088,X3.Indoxylsulfate,88,1
2089,X3.Indoxylsulfate,89,1
2090,X3.Indoxylsulfate,90,1
2091,X3.Indoxylsulfate,91,1
2092,X3.Indoxylsulfate,92,1
2093,X3.Indoxylsulfate,93,1
2094,X3.Indoxylsulfate,94,1
2095,X3.Indoxylsulfate,95,1
2096,X3.Indoxylsulfate,96,1
2097,X3.Indoxylsulfate,97,1
